Gender,Ever_Married,Graduated,Profession,Spending_Score,Var_1,Age,Work_Experience,Family_Size
Female,Yes,Yes,Artist,High,Cat_6,88,1.0,2.0
Female,Yes,Yes,Engineer,Low,Cat_6,27,1.0,2.0
Female,Yes,No,Lawyer,Low,Cat_4,87,0.0,1.0
Female,No,No,Artist,Low,Cat_3,29,1.0,1.0
Male,No,Yes,Entertainment,Low,Cat_4,27,1.0,5.0
Male,Yes,Yes,Artist,Average,Cat_3,37,0.0,3.0
Male,Yes,Yes,Artist,High,Cat_6,65,1.0,2.0
Female,Yes,No,Homemaker,Average,Cat_6,40,2.0,2.0
Female,No,No,Doctor,Low,Cat_6,31,1.0,4.0
Female,Yes,Yes,Lawyer,High,Cat_6,77,1.0,2.0
Female,No,No,Engineer,Low,Cat_4,38,1.0,2.0
Male,No,Yes,Entertainment,Low,Cat_7,42,1.0,1.0
Male,Yes,No,Marketing,High,Cat_4,43,3.0,4.0
Male,Yes,Yes,Lawyer,High,Cat_6,85,1.0,2.0
Female,Yes,No,Healthcare,High,Cat_6,23,7.0,2.0
Male,Yes,No,Lawyer,High,Cat_3,65,1.0,2.0
Male,Yes,No,Lawyer,High,Cat_6,73,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,36,9.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,52,8.0,2.0
Male,No,Yes,Artist,Low,Cat_4,26,1.0,1.0
Male,Yes,No,Marketing,Low,Cat_6,70,1.0,2.0
Male,No,No,Healthcare,Low,Cat_2,19,1.0,4.0
Male,No,Yes,Entertainment,Low,Cat_3,48,1.0,2.0
Female,Yes,No,Engineer,Low,Cat_3,47,10.0,2.0
Female,Yes,No,Engineer,High,Cat_6,52,1.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,27,4.0,2.0
Female,Yes,Yes,Artist,Low,Cat_4,68,1.0,1.0
Male,No,Yes,Artist,Low,Cat_6,26,8.0,1.0
Male,Yes,Yes,Lawyer,High,Cat_2,67,0.0,2.0
Female,No,Yes,Artist,Low,Cat_6,29,8.0,1.0
Male,Yes,No,Engineer,Average,Cat_4,60,0.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,58,0.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_6,45,1.0,1.0
Female,Yes,Yes,Engineer,High,Cat_4,49,1.0,5.0
Male,No,No,Doctor,Low,Cat_2,26,0.0,6.0
Male,No,No,Healthcare,Low,Cat_6,27,10.0,5.0
Male,Yes,Yes,Artist,Low,Cat_6,56,1.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,82,5.0,2.0
Male,Yes,No,Marketing,Low,Cat_6,48,0.0,5.0
Female,No,Yes,Lawyer,Low,Cat_6,72,0.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,35,0.0,1.0
Female,No,Yes,Marketing,Low,Cat_6,25,12.0,1.0
Female,No,Yes,Artist,Low,Cat_6,53,1.0,1.0
Female,No,Yes,Artist,Low,Cat_6,30,9.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,39,9.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,50,1.0,2.0
Female,No,No,Healthcare,Low,Cat_6,19,0.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,36,4.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,26,0.0,7.0
Female,Yes,Yes,Artist,Average,Cat_6,50,0.0,2.0
Male,No,No,Healthcare,Low,Cat_6,19,1.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,26,0.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,72,0.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_2,28,0.0,2.0
Female,No,No,Healthcare,Low,Cat_6,18,5.0,4.0
Male,Yes,Yes,Artist,Average,Cat_7,55,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,59,0.0,6.0
Male,Yes,Yes,Entertainment,Low,Cat_3,37,0.0,2.0
Female,No,No,Entertainment,Low,Cat_2,29,9.0,2.0
Male,Yes,No,Executive,High,Cat_6,59,0.0,3.0
Female,No,No,Healthcare,Low,Cat_4,18,8.0,4.0
Male,No,No,Healthcare,Low,Cat_6,25,1.0,3.0
Male,No,No,Healthcare,Low,Cat_3,30,0.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,60,1.0,3.0
Male,Yes,Yes,Entertainment,Average,Cat_6,32,0.0,3.0
Female,No,Yes,Healthcare,Low,Cat_6,28,8.0,3.0
Male,Yes,Yes,Marketing,High,Cat_4,43,0.0,6.0
Male,Yes,Yes,Artist,Average,Cat_6,27,9.0,2.0
Male,No,No,Marketing,Low,Cat_6,23,0.0,3.0
Female,No,Yes,Artist,Low,Cat_6,51,0.0,1.0
Male,Yes,No,Executive,Low,Cat_6,40,5.0,4.0
Male,No,No,Homemaker,Low,Cat_4,32,8.0,2.0
Male,No,No,Healthcare,Low,Cat_4,22,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,48,0.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,51,4.0,3.0
Female,Yes,Yes,Engineer,Average,Cat_6,49,1.0,2.0
Female,No,No,Marketing,Low,Cat_3,20,1.0,2.0
Male,No,Yes,Artist,Low,Cat_6,41,4.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,73,1.0,2.0
Female,No,No,Marketing,Low,Cat_6,20,1.0,4.0
Female,No,No,Artist,Low,Cat_6,38,4.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,43,2.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,78,1.0,2.0
Female,Yes,Yes,Entertainment,Average,Cat_6,29,0.0,2.0
Female,No,No,Healthcare,Low,Cat_7,32,1.0,5.0
Male,No,No,Entertainment,Low,Cat_4,25,3.0,1.0
Male,No,No,Healthcare,Low,Cat_4,20,2.0,3.0
Male,Yes,Yes,Entertainment,Low,Cat_7,48,6.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_6,27,8.0,3.0
Male,Yes,Yes,Doctor,Average,Cat_6,49,1.0,2.0
Male,Yes,No,Executive,High,Cat_6,38,1.0,6.0
Male,Yes,Yes,Artist,Average,Cat_4,39,3.0,4.0
Female,No,Yes,Doctor,Low,Cat_6,32,8.0,1.0
Male,No,No,Healthcare,Low,Cat_3,21,1.0,4.0
Female,Yes,Yes,Artist,Low,Cat_7,45,9.0,1.0
Male,Yes,No,Entertainment,Low,Cat_6,68,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,50,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_4,25,1.0,1.0
Male,Yes,Yes,Executive,Low,Cat_3,55,1.0,6.0
Female,No,Yes,Artist,Low,Cat_6,42,0.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_6,65,0.0,1.0
Female,No,No,Entertainment,Low,Cat_4,53,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_4,36,0.0,4.0
Male,No,No,Artist,Low,Cat_6,36,2.0,4.0
Female,No,Yes,Artist,Low,Cat_6,31,0.0,2.0
Female,Yes,Yes,Artist,Low,Cat_6,48,6.0,1.0
Male,Yes,Yes,Artist,Low,Cat_6,52,0.0,2.0
Male,No,Yes,Artist,Low,Cat_4,45,1.0,1.0
Female,No,Yes,Artist,Low,Cat_6,36,0.0,2.0
Male,Yes,Yes,Engineer,Average,Cat_6,45,2.0,2.0
Male,Yes,Yes,Doctor,Average,Cat_6,47,0.0,4.0
Male,Yes,No,Lawyer,Low,Cat_6,79,0.0,1.0
Female,Yes,Yes,Engineer,Low,Cat_3,39,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_3,46,0.0,4.0
Male,No,No,Healthcare,Low,Cat_3,25,0.0,5.0
Male,No,No,Healthcare,Low,Cat_6,22,9.0,4.0
Female,Yes,Yes,Doctor,Average,Cat_4,28,1.0,2.0
Female,No,Yes,Doctor,Low,Cat_4,42,0.0,1.0
Female,No,Yes,Engineer,Low,Cat_4,30,3.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,32,6.0,3.0
Female,Yes,Yes,Doctor,Average,Cat_6,47,1.0,4.0
Male,No,Yes,Entertainment,Low,Cat_6,25,1.0,2.0
Male,No,No,Marketing,Low,Cat_6,20,1.0,3.0
Male,Yes,Yes,Healthcare,Low,Cat_6,35,1.0,1.0
Male,No,Yes,Doctor,Low,Cat_6,28,0.0,1.0
Female,Yes,Yes,Doctor,Low,Cat_4,36,8.0,2.0
Female,Yes,Yes,Homemaker,Low,Cat_6,59,6.0,1.0
Female,Yes,No,Healthcare,Low,Cat_3,19,8.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,51,1.0,3.0
Female,Yes,No,Lawyer,Low,Cat_4,75,0.0,1.0
Female,No,No,Healthcare,Low,Cat_1,20,1.0,4.0
Female,No,Yes,Artist,Low,Cat_6,49,1.0,1.0
Female,Yes,Yes,Artist,Low,Cat_6,50,9.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,50,0.0,3.0
Male,No,Yes,Artist,Low,Cat_6,50,0.0,2.0
Male,No,No,Healthcare,Low,Cat_4,18,0.0,5.0
Female,No,Yes,Artist,Low,Cat_3,45,4.0,1.0
Male,Yes,Yes,Entertainment,Low,Cat_6,49,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,49,6.0,6.0
Female,Yes,Yes,Artist,Low,Cat_3,63,5.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,59,1.0,2.0
Male,No,No,Healthcare,Low,Cat_7,20,1.0,5.0
Male,Yes,Yes,Artist,Average,Cat_6,38,6.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,63,1.0,2.0
Male,Yes,Yes,Executive,High,Cat_4,43,6.0,3.0
Female,No,No,Healthcare,Low,Cat_2,21,7.0,5.0
Male,No,Yes,Entertainment,Low,Cat_6,32,9.0,2.0
Male,Yes,No,Executive,Low,Cat_6,87,1.0,2.0
Female,Yes,Yes,Engineer,Low,Cat_6,35,5.0,2.0
Male,Yes,No,Artist,Low,Cat_6,68,0.0,2.0
Female,Yes,Yes,Doctor,Low,Cat_7,62,1.0,2.0
Male,No,No,Healthcare,Low,Cat_6,27,1.0,3.0
Female,No,No,Marketing,Low,Cat_4,20,1.0,3.0
Male,No,No,Doctor,Low,Cat_6,25,8.0,4.0
Male,Yes,No,Entertainment,Average,Cat_6,39,1.0,2.0
Male,Yes,Yes,Artist,High,Cat_4,53,0.0,7.0
Female,Yes,Yes,Doctor,Low,Cat_4,49,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_3,62,1.0,3.0
Female,Yes,Yes,Lawyer,High,Cat_6,83,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,52,1.0,2.0
Female,Yes,No,Lawyer,High,Cat_3,85,0.0,1.0
Female,Yes,Yes,Lawyer,High,Cat_6,69,0.0,2.0
Female,No,Yes,Doctor,Low,Cat_6,30,0.0,5.0
Female,Yes,No,Homemaker,Low,Cat_3,51,8.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,27,6.0,2.0
Female,Yes,Yes,Doctor,Average,Cat_6,47,1.0,4.0
Female,No,Yes,Artist,Low,Cat_6,42,1.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_6,53,0.0,4.0
Male,Yes,No,Executive,Low,Cat_6,88,0.0,1.0
Female,Yes,Yes,Engineer,Average,Cat_6,56,8.0,3.0
Female,Yes,Yes,Engineer,Average,Cat_6,46,1.0,5.0
Male,No,Yes,Doctor,Low,Cat_6,29,1.0,4.0
Female,No,No,Homemaker,Low,Cat_6,35,9.0,1.0
Female,Yes,Yes,Artist,Low,Cat_6,48,0.0,4.0
Male,Yes,No,Healthcare,Average,Cat_6,29,0.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,45,5.0,3.0
Female,No,Yes,Artist,Low,Cat_3,37,7.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,52,1.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,40,1.0,1.0
Female,No,No,Entertainment,Low,Cat_2,32,0.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,78,0.0,2.0
Female,Yes,No,Doctor,Low,Cat_7,41,1.0,1.0
Female,Yes,Yes,Artist,Low,Cat_6,38,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,56,0.0,4.0
Female,Yes,Yes,Marketing,Average,Cat_6,37,7.0,3.0
Male,No,No,Healthcare,Low,Cat_6,21,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,43,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,40,6.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,48,3.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,68,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,38,1.0,2.0
Female,Yes,Yes,Marketing,Low,Cat_6,32,8.0,2.0
Male,Yes,No,Lawyer,High,Cat_6,66,0.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,57,0.0,2.0
Female,Yes,Yes,Lawyer,High,Cat_6,87,0.0,2.0
Male,Yes,Yes,Executive,High,Cat_6,48,1.0,3.0
Male,Yes,Yes,Lawyer,Low,Cat_6,84,0.0,3.0
Female,No,No,Artist,Low,Cat_3,42,0.0,4.0
Female,No,No,Doctor,Low,Cat_6,31,0.0,4.0
Female,Yes,Yes,Healthcare,Average,Cat_2,35,12.0,2.0
Female,No,Yes,Artist,Low,Cat_6,28,9.0,1.0
Female,Yes,Yes,Artist,Average,Cat_3,53,0.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,51,1.0,5.0
Female,Yes,Yes,Lawyer,Average,Cat_6,88,1.0,4.0
Female,Yes,No,Engineer,Low,Cat_6,42,0.0,3.0
Female,No,No,Engineer,Low,Cat_4,25,5.0,3.0
Female,Yes,Yes,Healthcare,Average,Cat_6,42,9.0,2.0
Female,No,No,Healthcare,Low,Cat_6,27,14.0,1.0
Female,No,Yes,Artist,Low,Cat_4,51,1.0,1.0
Female,No,Yes,Artist,Low,Cat_6,48,6.0,1.0
Male,Yes,Yes,Artist,Low,Cat_4,52,0.0,4.0
Female,Yes,No,Engineer,Average,Cat_4,43,9.0,4.0
Male,Yes,Yes,Artist,Low,Cat_6,62,1.0,1.0
Male,No,No,Doctor,Low,Cat_6,28,1.0,1.0
Male,No,Yes,Doctor,Low,Cat_6,38,0.0,3.0
Male,No,No,Healthcare,Low,Cat_3,32,7.0,5.0
Male,Yes,Yes,Lawyer,High,Cat_6,84,1.0,2.0
Male,Yes,No,Artist,Low,Cat_6,80,1.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,40,4.0,4.0
Male,Yes,No,Artist,Low,Cat_6,52,1.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,68,1.0,2.0
Female,Yes,No,Engineer,High,Cat_3,71,1.0,4.0
Male,Yes,Yes,Executive,High,Cat_6,48,1.0,4.0
Female,No,Yes,Entertainment,Low,Cat_3,31,0.0,3.0
Female,No,Yes,Healthcare,Low,Cat_6,33,0.0,3.0
Female,No,No,Homemaker,Low,Cat_6,27,1.0,4.0
Female,Yes,No,Engineer,Average,Cat_3,53,0.0,6.0
Female,No,Yes,Doctor,Low,Cat_4,37,1.0,1.0
Female,No,No,Artist,Low,Cat_6,39,1.0,1.0
Male,No,Yes,Entertainment,Low,Cat_6,39,6.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,43,0.0,2.0
Female,No,No,Healthcare,Low,Cat_6,29,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_3,58,8.0,1.0
Female,Yes,No,Artist,Average,Cat_6,31,7.0,2.0
Male,No,Yes,Artist,Low,Cat_6,33,8.0,1.0
Female,No,No,Healthcare,Low,Cat_4,22,0.0,5.0
Male,No,No,Doctor,Low,Cat_6,30,0.0,5.0
Male,Yes,Yes,Artist,Average,Cat_3,45,1.0,3.0
Male,Yes,Yes,Artist,Average,Cat_3,59,1.0,3.0
Female,Yes,Yes,Doctor,Low,Cat_4,43,9.0,2.0
Male,Yes,Yes,Healthcare,Low,Cat_4,59,0.0,3.0
Male,Yes,No,Entertainment,Average,Cat_4,37,1.0,3.0
Male,Yes,Yes,Doctor,Low,Cat_6,61,3.0,2.0
Male,Yes,Yes,Lawyer,Low,Cat_6,87,9.0,4.0
Female,No,No,Doctor,Low,Cat_4,30,1.0,3.0
Male,No,Yes,Artist,Low,Cat_6,53,2.0,1.0
Male,Yes,No,Executive,Average,Cat_4,32,4.0,5.0
Male,Yes,Yes,Executive,High,Cat_4,47,1.0,5.0
Male,No,No,Healthcare,Low,Cat_3,18,0.0,3.0
Male,Yes,Yes,Artist,Average,Cat_6,43,1.0,3.0
Male,Yes,No,Marketing,Low,Cat_3,31,1.0,4.0
Female,Yes,Yes,Artist,Average,Cat_6,51,1.0,2.0
Male,Yes,No,Artist,Average,Cat_3,40,1.0,5.0
Male,Yes,Yes,Executive,High,Cat_7,39,8.0,6.0
Male,No,No,Doctor,Low,Cat_6,33,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,56,3.0,3.0
Male,Yes,Yes,Artist,Low,Cat_3,45,1.0,4.0
Male,Yes,Yes,Lawyer,High,Cat_6,79,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,50,1.0,3.0
Female,Yes,Yes,Doctor,Low,Cat_4,42,0.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,35,1.0,4.0
Female,No,No,Healthcare,Low,Cat_3,22,0.0,3.0
Male,Yes,No,Executive,High,Cat_6,59,11.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,47,1.0,3.0
Male,Yes,No,Executive,High,Cat_6,82,1.0,2.0
Female,Yes,No,Artist,Low,Cat_6,51,6.0,1.0
Female,No,No,Entertainment,Low,Cat_6,28,10.0,2.0
Male,No,Yes,Entertainment,Low,Cat_6,39,1.0,2.0
Female,No,Yes,Marketing,Low,Cat_6,30,0.0,6.0
Female,No,No,Entertainment,Low,Cat_3,33,1.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,43,8.0,1.0
Male,No,Yes,Artist,Low,Cat_6,41,1.0,3.0
Female,Yes,Yes,Doctor,Average,Cat_6,69,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,30,2.0,5.0
Male,Yes,Yes,Artist,Low,Cat_6,61,1.0,1.0
Male,No,No,Healthcare,Low,Cat_6,22,1.0,3.0
Female,No,Yes,Entertainment,Low,Cat_3,40,0.0,1.0
Male,No,No,Healthcare,Low,Cat_6,23,0.0,4.0
Male,Yes,Yes,Entertainment,Average,Cat_6,61,1.0,2.0
Female,Yes,Yes,Homemaker,Low,Cat_2,62,1.0,1.0
Male,No,Yes,Artist,Low,Cat_6,29,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,58,1.0,2.0
Male,Yes,No,Entertainment,Low,Cat_4,42,8.0,2.0
Male,No,Yes,Healthcare,Low,Cat_6,28,5.0,4.0
Female,Yes,No,Engineer,Low,Cat_6,57,0.0,1.0
Male,Yes,No,Executive,High,Cat_6,73,0.0,2.0
Male,No,Yes,Entertainment,Low,Cat_4,29,0.0,5.0
Male,No,Yes,Entertainment,Low,Cat_3,30,1.0,5.0
Male,Yes,Yes,Executive,Low,Cat_6,53,1.0,4.0
Male,No,Yes,Entertainment,Low,Cat_6,39,9.0,2.0
Male,Yes,Yes,Artist,Low,Cat_6,76,1.0,1.0
Female,No,No,Healthcare,Low,Cat_4,20,3.0,4.0
Female,Yes,Yes,Engineer,Low,Cat_6,66,0.0,2.0
Male,No,No,Healthcare,Low,Cat_2,30,1.0,4.0
Female,Yes,Yes,Artist,High,Cat_6,77,0.0,2.0
Female,No,Yes,Healthcare,Low,Cat_3,28,1.0,3.0
Male,No,Yes,Entertainment,Low,Cat_2,40,0.0,2.0
Female,Yes,No,Artist,Average,Cat_3,29,0.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,84,1.0,1.0
Female,No,Yes,Entertainment,Low,Cat_6,25,9.0,2.0
Male,Yes,No,Executive,High,Cat_6,65,1.0,2.0
Female,Yes,No,Engineer,Average,Cat_3,27,1.0,9.0
Female,Yes,Yes,Artist,Low,Cat_6,55,1.0,1.0
Male,No,No,Entertainment,Low,Cat_6,33,1.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,69,1.0,1.0
Female,No,Yes,Healthcare,Low,Cat_6,26,1.0,1.0
Male,No,Yes,Healthcare,Low,Cat_6,30,1.0,1.0
Female,Yes,Yes,Engineer,Low,Cat_6,70,0.0,1.0
Female,Yes,Yes,Doctor,Average,Cat_6,62,0.0,4.0
Male,No,No,Entertainment,Low,Cat_2,27,1.0,3.0
Female,No,No,Engineer,Low,Cat_3,39,4.0,3.0
Male,Yes,No,Artist,High,Cat_6,45,3.0,4.0
Male,Yes,Yes,Artist,Average,Cat_6,45,0.0,4.0
Male,No,No,Healthcare,Low,Cat_6,20,0.0,4.0
Male,Yes,No,Executive,High,Cat_6,75,1.0,2.0
Male,Yes,No,Entertainment,Low,Cat_6,65,1.0,1.0
Female,No,No,Entertainment,Low,Cat_3,29,0.0,2.0
Male,Yes,No,Healthcare,Average,Cat_4,63,0.0,4.0
Female,No,Yes,Engineer,Low,Cat_1,46,1.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,28,0.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,41,7.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,85,0.0,1.0
Male,No,No,Healthcare,Low,Cat_6,18,0.0,6.0
Male,No,No,Marketing,Low,Cat_3,33,0.0,3.0
Female,Yes,Yes,Doctor,Low,Cat_6,35,0.0,2.0
Male,Yes,No,Artist,Average,Cat_3,46,0.0,4.0
Male,Yes,Yes,Artist,Low,Cat_3,57,0.0,1.0
Male,Yes,Yes,Artist,Average,Cat_7,63,0.0,3.0
Female,Yes,No,Artist,Average,Cat_4,51,1.0,3.0
Female,Yes,No,Lawyer,High,Cat_6,58,1.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,73,1.0,2.0
Male,Yes,No,Doctor,Average,Cat_6,50,1.0,3.0
Male,No,Yes,Entertainment,Low,Cat_6,38,8.0,1.0
Female,No,No,Engineer,Low,Cat_7,53,0.0,2.0
Male,Yes,Yes,Artist,Low,Cat_3,36,0.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,45,1.0,1.0
Female,No,Yes,Homemaker,Low,Cat_6,31,9.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,67,1.0,3.0
Male,Yes,Yes,Doctor,Average,Cat_6,70,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,61,0.0,4.0
Female,Yes,Yes,Artist,Low,Cat_6,66,0.0,2.0
Male,Yes,No,Artist,Average,Cat_6,38,1.0,2.0
Female,No,Yes,Healthcare,Low,Cat_6,33,0.0,2.0
Female,Yes,No,Artist,Average,Cat_4,66,1.0,2.0
Female,Yes,Yes,Artist,Average,Cat_6,46,0.0,2.0
Male,Yes,No,Lawyer,Low,Cat_6,80,1.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,42,1.0,3.0
Female,No,Yes,Artist,Low,Cat_6,46,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,42,1.0,3.0
Male,No,No,Healthcare,Low,Cat_6,25,0.0,4.0
Male,No,Yes,Artist,Low,Cat_6,40,9.0,3.0
Male,Yes,Yes,Marketing,Low,Cat_3,26,0.0,2.0
Male,Yes,No,Marketing,High,Cat_6,33,1.0,1.0
Male,Yes,No,Executive,High,Cat_6,29,1.0,2.0
Female,Yes,No,Engineer,Low,Cat_4,68,0.0,1.0
Male,Yes,Yes,Entertainment,Average,Cat_6,61,0.0,6.0
Female,No,Yes,Healthcare,Low,Cat_6,38,0.0,2.0
Female,Yes,Yes,Doctor,High,Cat_6,50,1.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,52,1.0,3.0
Male,Yes,Yes,Artist,Low,Cat_6,27,1.0,4.0
Male,Yes,Yes,Entertainment,High,Cat_4,32,9.0,2.0
Male,Yes,Yes,Artist,Average,Cat_6,72,0.0,2.0
Male,Yes,No,Doctor,Low,Cat_6,18,0.0,4.0
Male,No,No,Healthcare,Low,Cat_6,23,1.0,4.0
Female,No,No,Homemaker,Low,Cat_3,27,8.0,1.0
Male,Yes,Yes,Marketing,High,Cat_6,49,0.0,2.0
Male,Yes,Yes,Entertainment,Average,Cat_6,51,0.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_3,27,1.0,2.0
Male,Yes,Yes,Lawyer,High,Cat_6,74,0.0,3.0
Female,Yes,Yes,Artist,Average,Cat_3,55,1.0,4.0
Female,No,No,Entertainment,Low,Cat_6,53,0.0,2.0
Male,Yes,Yes,Healthcare,Low,Cat_6,36,3.0,3.0
Female,Yes,Yes,Artist,Average,Cat_6,63,4.0,4.0
Female,Yes,Yes,Engineer,Low,Cat_3,48,7.0,3.0
Male,Yes,No,Marketing,High,Cat_4,30,2.0,5.0
Female,Yes,Yes,Engineer,High,Cat_6,35,5.0,3.0
Male,Yes,No,Executive,Average,Cat_4,43,4.0,5.0
Female,Yes,Yes,Doctor,Average,Cat_4,32,0.0,2.0
Female,No,Yes,Artist,Low,Cat_6,28,7.0,3.0
Female,Yes,Yes,Artist,Low,Cat_6,39,2.0,1.0
Male,Yes,Yes,Executive,High,Cat_6,46,0.0,3.0
Female,No,Yes,Artist,Low,Cat_6,42,0.0,3.0
Female,No,Yes,Marketing,Low,Cat_6,27,3.0,3.0
Female,Yes,Yes,Entertainment,High,Cat_1,29,0.0,1.0
Male,No,Yes,Entertainment,Low,Cat_6,55,1.0,1.0
Male,No,Yes,Entertainment,Low,Cat_6,45,1.0,2.0
Male,No,No,Healthcare,Low,Cat_5,31,2.0,2.0
Female,No,Yes,Engineer,Low,Cat_4,31,0.0,6.0
Male,Yes,No,Artist,Low,Cat_7,45,0.0,2.0
Female,Yes,No,Engineer,Average,Cat_6,59,1.0,4.0
Male,Yes,Yes,Doctor,Low,Cat_6,32,0.0,2.0
Female,No,Yes,Engineer,Low,Cat_6,50,0.0,1.0
Female,Yes,No,Entertainment,Low,Cat_3,42,1.0,6.0
Male,No,No,Healthcare,Low,Cat_3,21,0.0,4.0
Female,Yes,Yes,Entertainment,High,Cat_1,29,1.0,1.0
Male,Yes,Yes,Artist,Average,Cat_6,47,7.0,2.0
Male,No,Yes,Artist,Low,Cat_6,53,0.0,2.0
Male,No,Yes,Artist,Low,Cat_6,72,1.0,1.0
Male,Yes,No,Executive,Low,Cat_6,57,0.0,1.0
Male,Yes,Yes,Artist,Low,Cat_6,51,1.0,2.0
Female,Yes,No,Entertainment,Average,Cat_6,78,3.0,2.0
Female,No,Yes,Healthcare,Low,Cat_3,32,1.0,3.0
Female,No,No,Healthcare,Low,Cat_3,21,5.0,5.0
Female,Yes,Yes,Marketing,Low,Cat_6,48,8.0,2.0
Female,No,Yes,Artist,Low,Cat_6,35,1.0,1.0
Male,No,No,Healthcare,Low,Cat_2,31,1.0,3.0
Female,No,No,Healthcare,Low,Cat_6,48,0.0,4.0
Male,No,Yes,Entertainment,Low,Cat_6,41,1.0,1.0
Male,Yes,Yes,Executive,Low,Cat_6,77,1.0,1.0
Female,No,No,Healthcare,Low,Cat_7,26,1.0,6.0
Female,No,Yes,Healthcare,Low,Cat_2,31,1.0,4.0
Female,Yes,Yes,Doctor,Low,Cat_4,45,1.0,1.0
Female,Yes,Yes,Artist,Average,Cat_6,63,0.0,4.0
Male,Yes,Yes,Entertainment,Low,Cat_3,57,1.0,2.0
Female,Yes,No,Artist,High,Cat_6,42,1.0,4.0
Male,No,No,Healthcare,Low,Cat_4,22,1.0,4.0
Female,No,Yes,Healthcare,Low,Cat_2,38,0.0,1.0
Female,Yes,Yes,Doctor,Low,Cat_6,50,0.0,3.0
